x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.2136230426744140,-1.1016142457420400,2.3248224393653900,2.504060857029550,-1.6069300921548200,4.12517805898867,1.9820704146531800,-1.481033891508300,0.6401855245995140,1.8349606272314800,1
-2.3093787338233900,-0.4805355757971060,0.3693042285525210,3.702126156547950,-3.0798237377868200,0.22334470519335300,-0.2868776499008060,0.9263050105308030,-0.33687372204300000,-1.3482467833612400,1
-0.6652454952977110,1.6416262749375700,0.33275753585951000,1.0259542412804100,-1.874350013841940,3.068695789489280,-1.6654269335143400,-0.10105074217885000,0.9148424560237740,0.5555637099620510,1
1.0897301258633400,-0.019353905681969700,0.6460282487992150,2.2563077746820700,-1.2154445744404100,1.5721207370543500,0.4527617497071940,0.7021413796842680,2.9283230467610500,-1.5089152107519100,1
1.644076446694140,1.4633085478229100,0.6249893762546480,-0.12495135918602800,-1.2550435452164300,3.2870143824332000,-1.2026192438531500,-1.1706053399655700,-2.231826912383350,2.5094369952800700,1
-2.7087755205969000,2.225302969725270,0.5597031532311510,-0.23734255705276600,-0.32918785224057500,1.2527579023875400,1.0296333894679300,-0.14800590910500800,-0.6136466189112320,-0.163848292521031,1
-0.4953916863322710,0.991477213758702,0.159370906373008,2.383193381176190,1.4073542488641400,-0.36544943339360200,-0.6668606836754740,0.9340815445280010,-2.5464227857904400,0.1614350626006250,1
1.3827994772372900,-0.6067318340981150,-0.06637803070598090,1.4142817981668800,2.0762885701901800,-0.09877514054965150,1.5664265426894100,0.18967055305532600,0.6030198600354730,-2.695886701468580,0
0.4794790120641080,-0.3436623990299240,-1.203519838165440,0.7136525588131150,0.6105341397085570,-2.6188825443272700,-1.8893213387381900,0.21689599553357000,0.7217578453787430,-0.2695882874041300,0
1.0133840501768500,0.8904117346591040,0.46662075143744400,0.7283689059713590,-0.41950145168410100,0.3890195419508710,0.20647558889125800,0.4295311433595120,2.1499074413522600,-3.9476551987233000,0
-0.5475604509157020,1.0067013667607200,0.682661157624886,1.5082230949093700,-2.2541682537677900,2.7995491598291000,2.1461130690240200,-0.8527892871054600,-0.889862360598398,-1.7262538021240400,0
-1.3668352743896300,-2.8949254615664800,0.5329748661132850,2.0997969401903900,-2.5948970598624700,1.5049475976436100,-0.3597409899249840,1.5321575605809000,-1.4750628053947500,-2.084095855007890,1
-1.1631844404736400,0.22734006819095400,-0.6594175339414850,2.696803737217380,0.459403615883713,-0.7124426212899860,-2.0636926351487500,0.9165358284548880,0.8986729941152410,2.490412530969240,1
-0.5158115767512650,3.034701040169580,-1.2376657733564600,0.9404150370707580,-0.3512579221061320,-2.414736896444930,-1.178614997827120,-1.0758958320479600,2.322611082197660,0.2929720156635390,0
2.6338971167395800,2.9227480358966300,-2.448621229085130,-1.2588887185289400,4.8999552410384900,-1.8339691642745800,1.8321430623608900,-1.5976510869897600,0.4106116294640200,3.709811912331500,0
-1.4986800222311900,-2.375735688474850,0.6866128517294320,2.167933124062830,-0.908670556987418,-3.996833780546210,-0.22353704660589100,1.595559955280160,-2.384651566433370,-2.6050495261186900,1
1.2511416169899700,-0.7030977104995020,0.282919808221503,0.27343555665089600,-0.5896862430817170,4.4931362976859100,0.5208508247128980,-0.7874332561824590,-1.7696885381674500,-0.6828732829710860,0
-1.70416321462873,0.2517256093646100,0.5178184239575780,0.1684610128682300,0.8005975687798630,1.289139784555210,0.5553153873300720,-0.12357240582979200,0.304462318618829,0.14928186236482100,1
1.101594233581490,2.022099158493380,-0.3047502842104080,0.654638630799957,0.13309795902422500,-1.7136518547495300,-0.6753785274629310,-0.9546847816940860,0.7436633401433440,-2.7304797749229100,0
-0.8210791461224260,0.06420949751047820,-0.10122224203754300,-0.18634408699538300,-1.8362827177982200,1.162838707405110,1.5332770133579800,1.0445800229394100,-0.2947132044345310,0.9885910984528840,0
1.6290343800571400,-1.2238011482913600,0.6747318239247340,3.8416755196469500,-2.0567008940049100,1.7614644446432400,-0.8564748797447650,-0.7902476929875240,-0.13264733032695700,-0.9299524295389550,1
2.1763311033288400,3.62660753880089,-1.567957224215400,-1.2348807390209800,2.984040761023730,3.0057493136959600,-0.5858271206287240,-2.165254222523170,2.532419355863370,1.4851720728042900,0
2.0295161778318600,0.1959165952755150,-1.9042164706015300,0.10591785101040200,2.7308342406868400,-4.724649936944470,-1.8104602223595200,0.5981639422989200,1.775135010043860,-1.1217186614811000,0
-0.5785042397704410,0.696875833205086,-0.4804472077280650,-2.355050931324790,1.613631980013580,2.6352316977161100,1.310373068914540,-2.227281212762310,-0.5232812248100260,2.254978598796950,0
-3.837524009821950,-5.988506202343150,1.360738947216670,1.4522873468635500,-5.315714628341870,-2.0046078999216200,-2.3885422947475800,1.9674816552654300,0.12794510181611400,-3.4618620922847200,1
1.870605988197650,0.5598138012282840,-1.0669813386224100,-2.869379334901970,-0.10626887876915400,1.027339797966660,1.031549782664300,-1.3830976203234300,1.877751808273600,3.9594255215035700,0
-0.18678028204700900,-0.32981209944334200,0.3697290687015980,0.5095736918414780,-0.7740450193690200,-1.2851943985689900,-1.7459345266245200,0.991713291440719,2.758988209164820,-3.6924583174358000,1
0.3350215812977730,0.37440313542618800,-0.06713663093017640,0.5009960579517270,-1.5017984252937800,-1.0073501664280900,-0.9693124019903380,0.4751100568536860,-1.5814117869287800,-0.552200878174661,0
-1.210766087095880,-1.2794686852415300,0.5053714247266180,1.4401081894962600,-2.5551909883174200,0.7702566836630080,-1.0011737700398400,0.4782970670404310,0.3355277417674620,-0.2671633660527490,0
-1.9820632302511600,-2.9559029709655900,2.0690282129666200,0.15911330516613600,-5.048791371030980,1.4725046919964800,1.0788017291654100,1.368494570986900,0.3752782558902760,-1.689512814658050,1
0.7330235202144570,-2.622576066853920,-0.8237998231454380,-3.221640472963900,-0.24932455390785100,-3.0064117436035500,-2.9668066099898500,0.5761425516729290,-2.2436159506495200,0.014147717462924800,1
-2.274390631284030,-3.0208503089336100,1.0210272938099300,3.9104400844879200,-1.4808145041748700,0.5779459210612610,1.175811190601910,0.3239805161788480,-1.7515618294359100,2.2481245393581400,1
-3.9558777787524400,-2.6404408172412300,1.6183676360885200,0.3894908845402890,-3.834410219391070,4.00595828291612,-2.043677828356430,0.3468928090010430,-2.056322250997730,0.32701766993625700,1
0.39278214833284600,0.009761070858652190,-0.2186402487771630,1.632760077877570,2.747516910062350,-3.9834356321096700,-1.0976617317857000,2.15140578062561,1.2414859661793900,-2.7606544534697800,1
-2.0478320462135400,-1.7436967461486200,1.3731110909928900,-0.1260174280884620,-4.244627126064650,-0.10053678033653500,-2.404639517846500,0.9263605653869290,-0.3092280235228320,-3.074862710909820,1
0.9789173444841640,0.8245452786905600,1.6338158726463900,3.025033062798870,-3.62054944336293,-0.9116037069323770,1.341662078963290,1.769641020521930,-0.8074812695056450,-0.6679969663311730,1
-1.6283899146171300,2.48415409978456,1.048142592159240,-1.9757544553535500,-0.8526040360805620,1.2637638421967900,0.33765208963145900,-1.7505546377077500,0.18456506462559000,1.2739362550232700,1
-0.8407375699901860,0.92318941827855,0.03151733051882600,-0.03200803994662640,1.6344630031747800,-3.9769910791146500,0.6420606909474780,0.25052765160823800,0.6512307939940490,-2.630869351234210,1
-0.2732284909454140,2.0253333253927100,-1.6913076762996800,-2.405538288615450,1.8089238965814200,-1.0011708228653500,-0.8941966498779390,-0.5084293472662320,1.6127890469294100,-1.233519138802270,0
-1.491049381423610,0.8958132565124370,1.8993089140378900,1.0345107209876100,-6.405339588471690,3.406382631143990,0.5681112039891040,0.22220119597947900,-2.5120181338783000,2.198003507059370,1
-1.3247081825805700,2.267122962320190,-1.841939450857420,-0.7644106878870350,4.622151193834900,-4.660008640846050,-3.4943114675678400,1.320928029723950,1.0250004488179600,-1.3418285315763100,0
2.3787273943889300,3.1592147794246300,-1.1585443872840800,-2.8247430654945700,3.2244230873646600,1.9257811452808500,0.20839426895873100,-1.9400717058998000,-0.7234973775297530,0.2096493412480160,0
-0.17884005892836500,0.07653118985529230,0.9447840308050060,-0.4294895959657150,-4.00049443689403,1.6363457087307700,-2.71106111489496,1.1327893627760800,-0.4367005091768860,-2.229646019260730,1
-1.3951615514478700,0.40614592493551000,-1.412156870867220,-0.6930904862935550,4.234767093828720,1.1049897617955200,-0.9238844760332990,0.0833467934017188,2.236869794124920,1.077153167862710,0
-1.0104077138792800,-1.2830400584830300,0.21978734289987300,2.2567109410274500,-0.8866627983585020,0.49509394213674100,-0.31469555005200500,-0.2158441342038410,-0.39458162440442500,-0.7166853654968360,1
-0.22645245348250000,0.529106773128015,0.8856976497114070,0.429092225243759,-4.107106278302030,-0.6942877448979090,-2.833199126268320,1.4778757583115000,-1.6167112496628700,0.44404890695455700,1
4.754488299372590,1.084622896830430,-1.340958272381250,-2.241541700969990,3.318961320483540,-4.914602232312660,-1.3905370853482700,-0.3764812251723300,2.9638993063095200,1.113062992306490,0
-1.996569497206440,-3.8440916370764900,-0.8005984205918970,2.178842768563080,0.25897780682612800,-5.017617483213950,-0.9758634646019210,2.117326868549600,-0.606048089559473,-5.289014444036560,0
2.2646548693331300,-1.1624837002647400,-1.4156664623496400,-1.5723610442255100,-0.13433144004139100,-2.7227516212739300,-2.187632580617290,0.6770648193529650,1.6065402814229600,-1.4886547982999500,0
2.4851116195701800,0.11781956246229800,-0.7594530696254340,-1.732260283361080,-1.5111595330564100,-1.7213675168454900,1.1952779943636400,-0.8338687848588380,4.948394999108790,-1.271181871941260,0
-1.6997013273164200,0.2861412340407000,0.014558330349890400,0.7384447595619920,-1.1901851910526700,-0.19688397944503600,-2.5847303769419200,0.1868837853539550,-0.5460273760650240,1.0739899999344400,0
0.19543137879121900,-1.5642271793640000,1.9741224221399400,0.6379820299977960,-2.8926838751442900,3.093308475489200,0.7645868288225840,1.0357585163217100,-2.368496703478690,-0.16587898863235300,1
1.2128644865242700,-1.2917471686850200,0.10671039142862200,-1.9515933535212700,0.44512892144012000,0.3939714081174280,1.3023559910321300,0.1694606770024850,-0.017863698215034600,-1.1913770357360100,1
-0.5101012979035670,-1.4764534835162100,-0.19745359030319800,-1.6162618279020100,-0.5595318974980690,-0.9224467396177550,1.584825981928130,-0.1262069105788060,-1.7911370437424400,-0.06473948787207030,0
-3.2666218438030700,0.8153979583238980,2.105157721883040,1.5075630813290000,-4.35821706379575,2.7362935722194700,0.1400559872533150,1.1255372366052400,-2.0291158567874300,1.5376393002313400,1
-1.3197375119687700,0.49648808139988600,1.767275046444290,3.3780973236211600,-2.546813099133200,-0.2633068575750010,-2.327322143024110,2.2238778159705000,-0.1267631108182720,-1.835146371398740,1
0.33813266174729200,0.23999170777961100,0.8719073257176530,-1.3075827506136400,-2.621466116397140,3.318655340041300,2.622677994672320,-0.7784518704041380,-0.9441617017023690,1.598673519461690,1
2.6520662964668100,-0.6776184696434410,-0.4721703053140330,-1.111129526806390,-0.7102287075686880,1.9811078711632600,0.5754782748959780,-0.7306960870039650,-0.4473233468105030,-1.8921818719244600,1
